MOP_ID,Assembly Model,CBU 1,GBU 1,CBU 2,GBU 2
AM_16_394,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B21,2-bent
AM_16_395,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B18,2-bent
AM_16_396,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B52,2-bent
AM_16_397,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B53,2-bent
AM_16_398,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B30,2-bent
AM_16_399,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B26,2-bent
AM_16_400,(4-planar)x12(2-bent)x24_Oh,[Ni2],4-planar,B22,2-bent
AM_17_1,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B40,2-bent
AM_17_2,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B34,2-bent
AM_17_3,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B35,2-bent
AM_17_4,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B36,2-bent
AM_17_5,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B37,2-bent
AM_17_6,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B38,2-bent
AM_17_7,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B39,2-bent
AM_17_8,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B41,2-bent
AM_17_9,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B15,2-bent
AM_17_10,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B25,2-bent
AM_17_11,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B31,2-bent
AM_17_12,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B46,2-bent
AM_17_13,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B48,2-bent
AM_17_14,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B50,2-bent
AM_17_15,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B14,2-bent
AM_17_16,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B20,2-bent
AM_17_17,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B17,2-bent
AM_17_18,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B16,2-bent
AM_17_19,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B24,2-bent
AM_17_20,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B54,2-bent
AM_17_21,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B55,2-bent
AM_17_22,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B23,2-bent
AM_17_23,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B28,2-bent
AM_17_24,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B29,2-bent
AM_17_25,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B32,2-bent
AM_17_26,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B27,2-bent
AM_17_27,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B42,2-bent
AM_17_28,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B43,2-bent
AM_17_29,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B44,2-bent
AM_17_30,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B49,2-bent
AM_17_31,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B51,2-bent
AM_17_32,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B47,2-bent
AM_17_33,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B19,2-bent
AM_17_34,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B21,2-bent
AM_17_35,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B18,2-bent
AM_17_36,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B52,2-bent
AM_17_37,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B53,2-bent
AM_17_38,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B30,2-bent
AM_17_39,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B26,2-bent
AM_17_40,(4-planar)x12(2-bent)x24_D3h,[Rh2],4-planar,B22,2-bent
AM_17_41,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B40,2-bent
AM_17_42,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B34,2-bent
AM_17_43,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B35,2-bent
AM_17_44,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B36,2-bent
AM_17_45,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B37,2-bent
AM_17_46,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B38,2-bent
AM_17_47,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B39,2-bent
AM_17_48,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B41,2-bent
AM_17_49,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B15,2-bent
AM_17_50,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B25,2-bent
AM_17_51,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B31,2-bent
AM_17_52,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B46,2-bent
AM_17_53,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B48,2-bent
AM_17_54,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B50,2-bent
AM_17_55,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B14,2-bent
AM_17_56,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B20,2-bent
AM_17_57,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B17,2-bent
AM_17_58,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B16,2-bent
AM_17_59,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B24,2-bent
AM_17_60,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B54,2-bent
AM_17_61,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B55,2-bent
AM_17_62,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B23,2-bent
AM_17_63,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B28,2-bent
AM_17_64,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B29,2-bent
AM_17_65,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B32,2-bent
AM_17_66,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B27,2-bent
AM_17_67,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B42,2-bent
AM_17_68,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B43,2-bent
AM_17_69,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B44,2-bent
AM_17_70,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B49,2-bent
AM_17_71,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B51,2-bent
AM_17_72,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B47,2-bent
AM_17_73,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B19,2-bent
AM_17_74,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B21,2-bent
AM_17_75,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B18,2-bent
AM_17_76,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B52,2-bent
AM_17_77,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B53,2-bent
AM_17_78,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B30,2-bent
AM_17_79,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B26,2-bent
AM_17_80,(4-planar)x12(2-bent)x24_D3h,[Cr2],4-planar,B22,2-bent
AM_17_81,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B40,2-bent
AM_17_82,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B34,2-bent
AM_17_83,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B35,2-bent
AM_17_84,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B36,2-bent
AM_17_85,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B37,2-bent
AM_17_86,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B38,2-bent
AM_17_87,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B39,2-bent
AM_17_88,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B41,2-bent
AM_17_89,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B15,2-bent
AM_17_90,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B25,2-bent
AM_17_91,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B31,2-bent
AM_17_92,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B46,2-bent
AM_17_93,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B48,2-bent
AM_17_94,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B50,2-bent
AM_17_95,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B14,2-bent
AM_17_96,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B20,2-bent
AM_17_97,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B17,2-bent
AM_17_98,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B16,2-bent
AM_17_99,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B24,2-bent
AM_17_100,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B54,2-bent
AM_17_101,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B55,2-bent
AM_17_102,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B23,2-bent
AM_17_103,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B28,2-bent
AM_17_104,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B29,2-bent
AM_17_105,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B32,2-bent
AM_17_106,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B27,2-bent
AM_17_107,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B42,2-bent
AM_17_108,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B43,2-bent
AM_17_109,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B44,2-bent
AM_17_110,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B49,2-bent
AM_17_111,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B51,2-bent
AM_17_112,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B47,2-bent
AM_17_113,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B19,2-bent
AM_17_114,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B21,2-bent
AM_17_115,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B18,2-bent
AM_17_116,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B52,2-bent
AM_17_117,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B53,2-bent
AM_17_118,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B30,2-bent
AM_17_119,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B26,2-bent
AM_17_120,(4-planar)x12(2-bent)x24_D3h,[Cu2],4-planar,B22,2-bent
AM_17_121,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B40,2-bent
AM_17_122,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B34,2-bent
AM_17_123,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B35,2-bent
AM_17_124,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B36,2-bent
AM_17_125,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B37,2-bent
AM_17_126,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B38,2-bent
AM_17_127,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B39,2-bent
AM_17_128,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B41,2-bent
AM_17_129,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B15,2-bent
AM_17_130,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B25,2-bent
AM_17_131,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B31,2-bent
AM_17_132,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B46,2-bent
AM_17_133,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B48,2-bent
AM_17_134,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B50,2-bent
AM_17_135,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B14,2-bent
AM_17_136,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B20,2-bent
AM_17_137,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B17,2-bent
AM_17_138,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B16,2-bent
AM_17_139,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B24,2-bent
AM_17_140,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B54,2-bent
AM_17_141,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B55,2-bent
AM_17_142,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B23,2-bent
AM_17_143,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B28,2-bent
AM_17_144,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B29,2-bent
AM_17_145,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B32,2-bent
AM_17_146,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B27,2-bent
AM_17_147,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B42,2-bent
AM_17_148,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B43,2-bent
AM_17_149,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B44,2-bent
AM_17_150,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B49,2-bent
AM_17_151,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B51,2-bent
AM_17_152,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B47,2-bent
AM_17_153,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B19,2-bent
AM_17_154,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B21,2-bent
AM_17_155,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B18,2-bent
AM_17_156,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B52,2-bent
AM_17_157,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B53,2-bent
AM_17_158,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B30,2-bent
AM_17_159,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B26,2-bent
AM_17_160,(4-planar)x12(2-bent)x24_D3h,[Mo2],4-planar,B22,2-bent
AM_17_161,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B40,2-bent
AM_17_162,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B34,2-bent
AM_17_163,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B35,2-bent
AM_17_164,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B36,2-bent
AM_17_165,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B37,2-bent
AM_17_166,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B38,2-bent
AM_17_167,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B39,2-bent
AM_17_168,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B41,2-bent
AM_17_169,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B15,2-bent
AM_17_170,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B25,2-bent
AM_17_171,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B31,2-bent
AM_17_172,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B46,2-bent
AM_17_173,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B48,2-bent
AM_17_174,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B50,2-bent
AM_17_175,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B14,2-bent
AM_17_176,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B20,2-bent
AM_17_177,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B17,2-bent
AM_17_178,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B16,2-bent
AM_17_179,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B24,2-bent
AM_17_180,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B54,2-bent
AM_17_181,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B55,2-bent
AM_17_182,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B23,2-bent
AM_17_183,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B28,2-bent
AM_17_184,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B29,2-bent
AM_17_185,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B32,2-bent
AM_17_186,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B27,2-bent
AM_17_187,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B42,2-bent
AM_17_188,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B43,2-bent
AM_17_189,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B44,2-bent
AM_17_190,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B49,2-bent
AM_17_191,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B51,2-bent
AM_17_192,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B47,2-bent
AM_17_193,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B19,2-bent
AM_17_194,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B21,2-bent
AM_17_195,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B18,2-bent
AM_17_196,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B52,2-bent
AM_17_197,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B53,2-bent
AM_17_198,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B30,2-bent
AM_17_199,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B26,2-bent
AM_17_200,(4-planar)x12(2-bent)x24_D3h,[Ru2],4-planar,B22,2-bent
AM_17_201,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B40,2-bent
AM_17_202,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B34,2-bent
AM_17_203,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B35,2-bent
AM_17_204,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B36,2-bent
AM_17_205,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B37,2-bent
AM_17_206,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B38,2-bent
AM_17_207,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B39,2-bent
AM_17_208,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B41,2-bent
AM_17_209,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B15,2-bent
AM_17_210,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B25,2-bent
AM_17_211,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B31,2-bent
AM_17_212,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B46,2-bent
AM_17_213,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B48,2-bent
AM_17_214,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B50,2-bent
AM_17_215,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B14,2-bent
AM_17_216,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B20,2-bent
AM_17_217,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B17,2-bent
AM_17_218,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B16,2-bent
AM_17_219,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B24,2-bent
AM_17_220,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B54,2-bent
AM_17_221,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B55,2-bent
AM_17_222,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B23,2-bent
AM_17_223,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B28,2-bent
AM_17_224,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B29,2-bent
AM_17_225,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B32,2-bent
AM_17_226,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B27,2-bent
AM_17_227,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B42,2-bent
AM_17_228,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B43,2-bent
AM_17_229,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B44,2-bent
AM_17_230,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B49,2-bent
AM_17_231,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B51,2-bent
AM_17_232,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B47,2-bent
AM_17_233,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B19,2-bent
AM_17_234,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B21,2-bent
AM_17_235,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B18,2-bent
AM_17_236,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B52,2-bent
AM_17_237,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B53,2-bent
AM_17_238,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B30,2-bent
AM_17_239,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B26,2-bent
AM_17_240,(4-planar)x12(2-bent)x24_D3h,[Fe2],4-planar,B22,2-bent
AM_17_241,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B40,2-bent
AM_17_242,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B34,2-bent
AM_17_243,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B35,2-bent
AM_17_244,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B36,2-bent
AM_17_245,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B37,2-bent
AM_17_246,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B38,2-bent
AM_17_247,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B39,2-bent
AM_17_248,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B41,2-bent
AM_17_249,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B15,2-bent
AM_17_250,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B25,2-bent
AM_17_251,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B31,2-bent
AM_17_252,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B46,2-bent
AM_17_253,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B48,2-bent
AM_17_254,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B50,2-bent
AM_17_255,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B14,2-bent
AM_17_256,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B20,2-bent
AM_17_257,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B17,2-bent
AM_17_258,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B16,2-bent
AM_17_259,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B24,2-bent
AM_17_260,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B54,2-bent
AM_17_261,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B55,2-bent
AM_17_262,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B23,2-bent
AM_17_263,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B28,2-bent
AM_17_264,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B29,2-bent
AM_17_265,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B32,2-bent
AM_17_266,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B27,2-bent
AM_17_267,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B42,2-bent
AM_17_268,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B43,2-bent
AM_17_269,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B44,2-bent
AM_17_270,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B49,2-bent
AM_17_271,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B51,2-bent
AM_17_272,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B47,2-bent
AM_17_273,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B19,2-bent
AM_17_274,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B21,2-bent
AM_17_275,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B18,2-bent
AM_17_276,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B52,2-bent
AM_17_277,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B53,2-bent
AM_17_278,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B30,2-bent
AM_17_279,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B26,2-bent
AM_17_280,(4-planar)x12(2-bent)x24_D3h,[Co2],4-planar,B22,2-bent
AM_17_281,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B40,2-bent
AM_17_282,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B34,2-bent
AM_17_283,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B35,2-bent
AM_17_284,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B36,2-bent
AM_17_285,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B37,2-bent
AM_17_286,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B38,2-bent
AM_17_287,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B39,2-bent
AM_17_288,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B41,2-bent
AM_17_289,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B15,2-bent
AM_17_290,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B25,2-bent
